id,Movie,Production Country
5190,50722,92
5191,24554,95
5192,200,95
5193,30675,95
5194,122192,33
5195,331161,95
5196,6972,95
5197,28438,95
5198,2687,121
5199,62297,44
5200,32489,95
5201,126516,104
5202,77165,33
5203,18692,95
5204,19846,113
5205,9918,95
5206,99738,121
5207,286595,121
5208,15653,95
5209,12516,95
5210,137381,9
5211,53883,31
5212,184402,92
5213,13493,95
5214,20003,95
5215,17630,121
5216,41028,95
5217,197725,95
5218,18283,95
5219,7014,121
5220,128120,121
5221,44552,50
5222,54523,33
5223,118098,64
5224,288526,21
5225,10837,121
5226,19215,95
5227,217923,91
5228,136743,85
5229,17780,37
5230,166393,64
5231,287628,65
5232,634,94
5233,87229,14
5234,20153,95
5235,33839,95
5236,159810,60
5237,76170,64
5238,46931,26
5239,104522,26
5240,34651,95
5241,9080,95
5242,6023,95
5243,140825,33
5244,8776,37
5245,53648,33
5246,31428,95
5247,267852,9
5248,264644,9
5249,207850,95
5250,19176,95
5251,137200,91
5252,105991,121
5253,222216,91
5254,87343,95
5255,11475,50
5256,1404,44
5257,59935,121
5258,37315,95
5259,28859,95
5260,307479,9
5261,20640,95
5262,83223,33
5263,199887,95
5264,32648,48
5265,8471,64
5266,15873,95
5267,52045,121
5268,13610,9
5269,25707,95
5270,4982,95
5271,1922,92
5272,29108,64
5273,293085,71
5274,339669,113
5275,146926,95
5276,2125,95
5277,290235,95
5278,7980,76
5279,17974,121
5280,192137,95
5281,62394,9
5282,395914,55
5283,94525,104
5284,16441,95
5285,45772,64
5286,20034,64
5287,187022,91
5288,28171,121
5289,59726,94
5290,15981,104
5291,15797,95
5292,36527,113
5293,219335,71
5294,5289,64
5295,19809,95
5296,51890,104
5297,108535,92
5298,50512,95
5299,297814,95
5300,17681,95
5301,15486,113
5302,75892,95
5303,336484,26
5304,202941,95
5305,412851,16
5306,72898,33
5307,116733,26
5308,135799,104
5309,37368,102
5310,52850,64
5311,30202,64
5312,24411,95
5313,147773,95
5314,143883,26
5315,145760,26
5316,14886,95
5317,61267,121
5318,75066,121
5319,205864,21
5320,240832,95
5321,108222,95
5322,78373,95
5323,128154,4
5324,29338,60
5325,173662,95
5326,29979,95
5327,78174,121
5328,40466,95
5329,44115,64
5330,135204,119
5331,365323,21
5332,16092,69
5333,31561,64
5334,20846,9
5335,57829,8
5336,185154,64
5337,14400,121
5338,18530,121
5339,81225,82
5340,47120,82
5341,115782,95
5342,17240,95
5343,80350,95
5344,16162,95
5345,31162,26
5346,32332,95
5347,299,95
5348,114155,64
5349,244403,95
5350,141971,71
5351,375355,64
5352,42599,64
5353,51999,64
5354,298158,95
5355,28026,95
5356,134782,71
5357,114377,95
5358,159474,33
5359,22007,95
5360,9495,95
5361,132426,64
5362,55608,118
5363,311301,121
5364,17771,92
5365,72460,95
5366,29272,21
5367,43440,95
5368,14137,95
5369,16997,95
5370,41115,69
5371,16899,9
5372,4266,44
5373,41578,95
5374,118444,95
5375,182129,64
5376,10025,95
5377,11837,64
5378,23830,95
5379,117251,95
5380,62363,121
5381,70051,95
5382,47588,21
5383,31985,95
5384,353326,95
5385,17770,95
5386,834,95
5387,199985,33
5388,11813,33
5389,64483,26
5390,80988,21
5391,7916,92
5392,121640,4
5393,21135,33
5394,182127,91
5395,31473,95
5396,142145,95
5397,252680,95
5398,155605,104
5399,10395,95
5400,225728,121
5401,365942,95
5402,40761,95
5403,96132,95
5404,50849,33
5405,83540,94
5406,133704,95
5407,44932,95
5408,339116,95
5409,265717,33
5410,203072,71
5411,204007,60
5412,42648,95
5413,383618,36
5414,85984,95
5415,3064,95
5416,242131,95
5417,3037,92
5418,154671,50
5419,36402,8
5420,42725,95
5421,142106,95
5422,47115,95
5423,3102,26
5424,39436,33
5425,8929,44
5426,253794,95
5427,35177,95
5428,42457,64
5429,119172,104
5430,27543,95
5431,5881,78
5432,385261,106
5433,356752,95
5434,336804,121
5435,40804,64
5436,369033,95
5437,76681,95
5438,88271,104
5439,15264,95
5440,5425,33
5441,1726,95
5442,33570,95
5443,48706,95
5444,121824,95
5445,90762,85
5446,70747,121
5447,29067,95
5448,153717,92
5449,4983,95
5450,16996,95
5451,17100,9
5452,3962,92
5453,55192,104
5454,91961,95
5455,73348,95
5456,238302,95
5457,25528,95
5458,185153,64
5459,47792,64
5460,139519,95
5461,89242,64
5462,21905,31
5463,70587,95
5464,47226,77
5465,13993,95
5466,1272,95
5467,10674,95
5468,9464,95
5469,198663,95
5470,104041,95
5471,5544,104
5472,72279,121
5473,1912,92
5474,292062,95
5475,40229,95
5476,691,64
5477,419601,26
5478,241739,95
5479,84060,95
5480,40368,95
5481,15944,95
5482,29272,37
5483,244458,92
5484,64944,121
5485,14878,95
5486,26656,64
5487,17978,95
5488,13827,95
5489,341490,71
5490,308671,92
5491,146521,26
5492,353686,95
5493,62213,95
5494,18178,92
5495,75532,33
5496,11215,95
5497,85844,104
5498,153266,8
5499,416569,71
5500,199602,50
5501,337879,95
5502,3059,95
5503,342163,60
5504,36811,92
5505,16900,95
5506,11656,50
5507,87851,95
5508,315664,95
5509,194817,64
5510,109466,95
5511,54690,106
5512,32080,95
5513,12704,95
5514,422603,31
5515,13529,95
5516,81274,9
5517,10610,67
5518,82077,95
5519,50590,95
5520,26841,26
5521,18801,95
5522,49018,95
5523,52859,95
5524,31942,95
5525,84185,95
5526,84473,121
5527,8329,60
5528,329868,95
5529,11953,104
5530,380856,95
5531,245700,64
5532,91673,26
5533,52556,121
5534,4916,95
5535,14147,95
5536,2241,92
5537,16135,121
5538,1662,64
5539,25903,95
5540,14011,95
5541,204768,121
5542,277237,64
5543,13369,95
5544,11397,95
5545,422005,71
5546,49850,92
5547,33786,50
5548,367735,95
5549,31598,95
5550,127391,121
5551,4441,113
5552,293262,95
5553,430826,95
5554,36883,9
5555,10972,95
5556,10780,95
5557,9514,92
5558,102197,26
5559,107430,95
5560,9664,95
5561,188927,95
5562,14525,104
5563,132759,26
5564,21570,31
5565,54107,95
5566,2890,36
5567,78507,92
5568,28533,33
5569,40095,95
5570,21052,95
5571,21030,95
5572,83896,95
5573,29290,104
5574,97618,95
5575,141733,9
5576,291,121
5577,257302,33
5578,43771,1
5579,33009,95
5580,438597,26
5581,172443,95
5582,13305,92
5583,358511,8
5584,55615,104
5585,17609,50
5586,26752,20
5587,56807,34
5588,10529,95
5589,19294,95
5590,46885,9
5591,13380,9
5592,28577,95
5593,123103,95
5594,28178,95
5595,116780,95
5596,16803,21
5597,50108,49
5598,18843,95
5599,32720,107
5600,3476,92
5601,44874,95
5602,33460,31
5603,66082,36
5604,126319,44
5605,49907,33
5606,29538,31
5607,67272,50
5608,64353,64
5609,22894,95
5610,101352,121
5611,124013,121
5612,247500,44
5613,79871,67
5614,18273,95
5615,229304,106
5616,94176,95
5617,19029,118
5618,17744,95
5619,25918,95
5620,13440,95
5621,259690,98
5622,201633,82
5623,49502,95
5624,2734,92
5625,12513,121
5626,46010,26
5627,73697,33
5628,88863,95
5629,54102,64
5630,270650,95
5631,56807,32
5632,17609,8
5633,3989,95
5634,20,60
5635,285181,92
5636,221801,95
5637,146341,118
5638,13396,64
5639,300321,95
5640,33680,95
5641,97614,95
5642,79743,71
5643,93858,121
5644,43759,95
5645,165567,95
5646,42739,64
5647,7454,95
5648,10549,64
5649,41903,31
5650,79833,64
5651,49084,121
5652,277968,92
5653,44027,92
5654,15640,92
5655,179103,95
5656,26962,95
5657,282268,64
5658,89086,95
5659,64968,121
5660,8882,33
5661,17744,64
5662,15199,95
5663,49220,93
5664,35651,121
5665,84942,95
5666,329809,121
5667,11403,95
5668,6081,95
5669,289336,71
5670,1790,95
5671,24351,78
5672,27621,95
5673,85834,121
5674,45132,95
5675,122928,95
5676,452372,95
5677,37100,104
5678,10549,95
5679,342052,95
5680,24916,67
5681,85472,95
5682,108822,107
5683,18809,64
5684,33336,92
5685,61578,121
5686,21447,60
5687,92499,106
5688,15677,95
5689,159128,95
5690,327383,60
5691,121929,36
5692,43001,82
5693,9836,113
5694,101915,64
5695,50318,95
5696,34138,95
5697,2687,95
5698,46128,33
5699,83444,26
5700,458808,75
5701,1165,95
5702,266285,44
5703,126676,121
5704,26826,48
5705,73067,64
5706,6,104
5707,66082,121
5708,299203,95
5709,33357,33
5710,16436,107
5711,28482,60
5712,10724,95
5713,28820,121
5714,336655,121
5715,65599,95
5716,124821,95
5717,26612,95
5718,38461,95
5719,124680,76
5720,269795,113
5721,270946,95
5722,455368,64
5723,121462,106
5724,32298,95
5725,8410,121
5726,15073,120
5727,17771,82
5728,9550,91
5729,3078,95
5730,36612,95
5731,127614,71
5732,43912,95
5733,202215,121
5734,39995,113
5735,123103,109
5736,156954,92
5737,62761,113
5738,339145,95
5739,80539,31
5740,89462,104
5741,284189,121
5742,121791,87
5743,272878,95
5744,33542,67
5745,390357,44
5746,12169,121
5747,17139,44
5748,19174,95
5749,116160,95
5750,2567,95
5751,83384,95
5752,22618,9
5753,19918,95
5754,86360,95
5755,136366,113
5756,76940,104
5757,11458,95
5758,6948,64
5759,54396,95
5760,271718,95
5761,13550,9
5762,125945,33
5763,76264,95
5764,49712,33
5765,226354,95
5766,2075,95
5767,69784,95
5768,37311,95
5769,32594,78
5770,32068,95
5771,94348,95
5772,72640,95
5773,347096,95
5774,65131,26
5775,52936,104
5776,90034,121
5777,11830,104
5778,98203,75
5779,349028,9
5780,167810,95
5781,301876,95
5782,896,31
5783,138535,95
5784,74779,95
5785,379297,95
5786,83223,121
5787,31011,9
5788,12536,95
5789,106573,95
5790,44637,120
5791,9016,95
5792,379019,92
5793,20381,95
5794,7459,113
5795,23178,95
5796,381767,50
5797,46930,119
5798,814,64
5799,18890,95
5800,85052,31
5801,6077,121
5802,323435,95
5803,51434,95
5804,48466,95
5805,32996,95
5806,58995,64
5807,75233,57
5808,1278,64
5809,207641,95
5810,371741,64
5811,134662,95
5812,29475,95
5813,122081,95
5814,45562,64
5815,14750,95
5816,80316,95
5817,194722,95
5818,20325,95
5819,241140,92
5820,58664,95
5821,82080,33
5822,10910,64
5823,78694,92
5824,132714,95
5825,15489,95
5826,14226,67
5827,13630,57
5828,9563,95
5829,499,33
5830,369697,95
5831,56804,33
5832,63291,55
5833,52360,95
5834,105763,121
5835,428493,64
5836,21036,104
5837,114444,64
5838,27221,92
5839,87388,95
5840,102057,95
5841,5040,8
5842,10937,95
5843,2102,95
5844,37590,92
5845,17137,95
5846,71732,44
5847,315439,106
5848,15661,95
5849,43016,64
5850,11248,95
5851,44746,21
5852,82409,121
5853,11370,20
5854,4024,121
5855,186759,95
5856,107096,95
5857,74714,121
5858,74430,95
5859,279159,106
5860,135713,95
5861,362150,31
5862,51601,95
5863,54527,93
5864,288788,91
5865,69717,64
5866,26954,95
5867,125990,95
5868,10075,95
5869,44626,95
5870,25518,113
5871,47231,36
5872,50759,104
5873,39001,95
5874,361146,81
5875,41078,37
5876,13689,92
5877,376570,95
5878,18616,95
5879,71099,9
5880,392660,9
5881,30054,95
5882,2441,60
5883,86709,95
5884,10493,113
5885,89591,64
5886,59408,64
5887,52637,104
5888,38303,95
5889,325189,95
5890,40765,95
5891,32648,95
5892,3686,33
5893,365065,95
5894,38325,26
5895,1382,95
5896,41574,95
5897,227094,9
5898,161243,92
5899,84233,95
5900,35139,95
5901,655,121
5902,151826,121
5903,199373,95
5904,198306,64
5905,14537,104
5906,1058,95
5907,30994,113
5908,71140,95
5909,23319,95
5910,137491,95
5911,31991,95
5912,48153,121
5913,40130,92
5914,128841,95
5915,51284,26
5916,3146,104
5917,2974,82
5918,344656,95
5919,162862,95
5920,167928,71
5921,4913,95
5922,169760,120
5923,26636,92
5924,44208,95
5925,19166,78
5926,70753,95
5927,101908,91
5928,3423,33
5929,153652,64
5930,42188,64
5931,34729,95
5932,19797,95
5933,166610,95
5934,25862,95
5935,112162,76
5936,49876,64
5937,11537,67
5938,352890,92
5939,39024,17
5940,3057,92
5941,90319,26
5942,13569,95
5943,281979,64
5944,21028,26
5945,13486,120
5946,88176,92
5947,11876,121
5948,47906,95
5949,363439,95
5950,8899,121
5951,230428,95
5952,60623,121
5953,146,91
5954,195522,102
5955,46872,95
5956,43256,95
5957,28519,64
5958,183073,33
5959,21468,95
5960,20200,121
5961,64428,64
5962,9406,121
5963,236324,95
5964,91477,95
5965,35320,95
5966,13468,95
5967,36634,95
5968,298865,9
5969,94820,57
5970,85483,95
5971,8049,121
5972,11422,95
5973,12632,92
5974,39013,95
5975,18927,9
5976,340584,95
5977,16464,64
5978,4974,121
5979,134474,31
5980,413279,95
5981,37206,94
5982,333367,92
5983,14804,107
5984,48677,95
5985,12085,95
5986,44115,95
5987,5183,95
5988,163376,95
5989,37926,9
5990,13542,120
5991,3036,64
5992,193650,121
5993,11425,95
5994,16439,48
5995,96106,33
5996,318781,20
5997,269494,106
5998,340027,9
5999,55823,33
6000,252102,95
6001,39517,64
6002,385114,102
6003,78563,20
6004,245891,9
6005,74057,95
6006,142412,31
6007,38150,64
6008,84907,95
6009,49974,33
6010,103947,105
6011,24077,64
6012,140595,64
6013,7220,92
6014,144471,95
6015,226001,82
6016,4375,121
6017,383064,44
6018,19594,95
6019,246860,92
6020,365447,5
6021,18442,9
6022,11449,95
6023,143240,8
6024,104427,95
6025,29786,95
6026,11216,121
6027,99698,23
6028,128598,95
6029,3686,98
6030,79120,64
6031,12807,121
6032,367492,68
6033,31713,95
6034,18222,95
6035,302026,9
6036,26368,104
6037,159469,95
6038,1715,95
6039,46931,71
6040,310568,36
6041,18072,64
6042,24775,95
6043,20106,121
6044,362703,95
6045,252102,14
6046,27739,95
6047,31671,95
6048,121895,121
6049,76207,33
6050,28290,95
6051,374475,92
6052,127901,50
6053,35856,121
6054,1497,95
6055,21193,121
6056,31995,64
6057,8014,104
6058,10622,67
6059,30644,95
6060,238985,95
6061,52637,121
6062,202239,26
6063,1630,95
6064,298935,95
6065,86236,95
6066,256328,95
6067,177474,95
6068,286372,64
6069,61580,8
6070,240832,121
6071,52251,82
6072,17956,95
6073,10610,95
6074,111239,64
6075,380124,95
6076,79466,95
6077,67216,95
6078,56800,33
6079,323315,94
6080,61109,95
6081,110608,37
6082,12811,33
6083,120729,64
6084,16164,95
6085,203780,26
6086,55628,95
6087,124979,71
6088,86040,95
6089,10611,95
6090,329243,95
6091,364324,91
6092,36960,9
6093,418072,103
6094,163,95
6095,63300,26
6096,378503,121
6097,250638,67
6098,6417,82
6099,110146,113
6100,65795,121
6101,110608,6
6102,54166,121
6103,19335,95
6104,42664,95
6105,13338,76
6106,20108,121
6107,62897,71
6108,430250,63
6109,382501,121
6110,43878,121
6111,9474,33
6112,17203,92
6113,59142,95
6114,399811,95
6115,371459,98
6116,374416,33
6117,13934,95
6118,280092,95
6119,286567,95
6120,228558,64
6121,5618,121
6122,227306,95
6123,69610,68
6124,74666,4
6125,17582,121
6126,16486,95
6127,257331,106
6128,946,95
6129,84718,95
6130,124075,107
6131,402536,9
6132,17009,95
6133,13682,95
6134,16806,95
6135,19794,95
6136,205818,95
6137,332512,26
6138,52247,81
6139,26823,95
6140,28894,95
6141,73306,104
6142,261249,95
6143,28561,95
6144,142757,26
6145,14815,95
6146,11517,95
6147,102256,50
6148,253258,95
6149,292294,95
6150,25358,95
6151,108535,33
6152,791,9
6153,125705,95
6154,1963,106
6155,88273,48
6156,175386,95
6157,197788,95
6158,265226,107
6159,149117,26
6160,119816,92
6161,218508,104
6162,62783,26
6163,20213,64
6164,28774,95
6165,310119,95
6166,10077,95
6167,21544,95
6168,33135,9
6169,81215,95
6170,47795,21
6171,85446,95
6172,11362,95
6173,18148,104
6174,228968,95
6175,11655,102
6176,259835,32
6177,104343,104
6178,222935,95
6179,15356,95
6180,37586,21
6181,280019,106
6182,8341,33
6183,26204,95
6184,66894,95
6185,186881,67
6186,262958,64
6187,42460,92
6188,125666,95
6189,369373,94
6190,60083,121
6191,179826,95
6192,41402,64
6193,19276,31
6194,63498,64
6195,15045,95
6196,121936,121
6197,104431,69
6198,96147,31
6199,188161,95
6200,78383,95
6201,140652,95
6202,165095,28
6203,6522,95
6204,256962,102
6205,12427,12
6206,52827,95
6207,11456,95
6208,55032,64
6209,381518,64
6210,108535,121
6211,18206,95
6212,27805,113
6213,412851,114
6214,146,95
6215,135670,95
6216,127329,67
6217,82911,95
6218,320736,14
6219,36245,121
6220,22554,71
6221,46570,33
6222,1377,95
6223,118943,95
6224,38328,33
6225,37645,121
6226,227462,26
6227,32610,95
6228,47200,92
6229,49007,95
6230,206657,50
6231,317557,120
6232,259593,95
6233,10145,95
6234,9457,95
6235,25934,64
6236,356156,104
6237,118794,26
6238,85580,95
6239,476,95
6240,13653,69
6241,53230,95
6242,11589,95
6243,299715,44
6244,24154,104
6245,14159,31
6246,74661,36
6247,4111,95
6248,53406,95
6249,38955,67
6250,126090,121
6251,242033,95
6252,79728,121
6253,48770,36
6254,71147,9
6255,155128,33
6256,184155,26
6257,13058,64
6258,155096,106
6259,16022,95
6260,714,95
6261,291865,94
6262,4285,92
6263,55424,121
6264,99095,33
6265,181533,95
6266,46184,95
6267,46875,95
6268,93313,95
6269,18736,95
6270,99642,121
6271,70057,91
6272,65488,95
6273,104477,121
6274,17082,67
6275,311324,9
6276,11247,95
6277,5257,113
6278,544,95
6279,15036,33
6280,9541,95
6281,18919,121
6282,88583,95
6283,26849,95
6284,60014,33
6285,315335,92
6286,54198,95
6287,54779,95
6288,66659,95
6289,105763,55
6290,294651,104
6291,31921,95
6292,148408,33
6293,28746,9
6294,41551,95
6295,18238,64
6296,48118,92
6297,76202,121
6298,49762,95
6299,116385,95
6300,30934,95
6301,142402,95
6302,36971,69
6303,13279,95
6304,47493,95
6305,83802,95
6306,409696,95
6307,408203,71
6308,50725,92
6309,481,60
6310,9785,9
6311,39176,64
6312,204255,64
6313,97365,121
6314,68472,95
6315,18696,33
6316,91679,64
6317,60599,95
6318,27230,95
6319,122081,121
6320,34729,113
6321,84355,95
6322,21343,64
6323,58007,33
6324,295914,53
6325,144475,95
6326,410965,95
6327,124633,21
6328,111960,64
6329,330333,121
6330,79234,121
6331,172457,60
6332,353257,95
6333,35435,104
6334,366860,102
6335,198317,121
6336,17073,95
6337,109417,95
6338,325385,121
6339,424014,33
6340,33740,95
6341,338729,106
6342,252171,95
6343,183825,95
6344,28677,95
6345,196508,121
6346,256561,91
6347,80324,8
6348,28275,95
6349,21626,9
6350,27886,64
6351,306464,95
6352,296313,92
6353,44732,95
6354,57749,113
6355,35405,95
6356,26223,95
6357,44283,95
6358,6417,92
6359,76,107
6360,208637,31
6361,47057,95
6362,55728,95
6363,21159,95
6364,60106,121
6365,233208,64
6366,315837,76
6367,43522,95
6368,16015,93
6369,32720,121
6370,39286,60
6371,125409,64
6372,201365,44
6373,4529,92
